Angle_deg,Frequency_Hz,Magnitude_dB,Phase_deg
110.0,25650000000,-27.5249,4.8362
110.0,25660000000,-27.0533,-40.5172
110.0,25670000000,-30.8767,-75.3631
110.0,25680000000,-33.5335,-47.0248
110.0,25690000000,-26.1748,-66.4495
110.0,25700000000,-24.4479,-119.0157
110.0,25710000000,-27.0030,176.2714
110.0,25720000000,-36.4101,87.1589
110.0,25730000000,-36.5085,-97.7268
110.0,25740000000,-31.9722,146.5297
110.0,25750000000,-27.8913,49.6656
110.0,25760000000,-26.0787,-25.1251
110.0,25770000000,-28.8735,-77.4534
110.0,25780000000,-34.4022,-58.3254
110.0,25790000000,-27.0008,-69.7887
110.0,25800000000,-25.5545,-115.8196
110.0,25810000000,-30.0259,-160.4652
110.0,25820000000,-37.9318,-140.9014
110.0,25830000000,-32.6645,-144.8458
110.0,25840000000,-36.7456,152.8333
110.0,25850000000,-38.2660,-14.4084
110.0,25860000000,-31.5748,-94.1175
110.0,25870000000,-32.7567,-149.8213
110.0,25880000000,-49.4830,123.4117
110.0,25890000000,-33.4057,-56.9582
110.0,25900000000,-28.0319,-109.2778
110.0,25910000000,-27.2077,-160.6035
110.0,25920000000,-30.1802,133.3807
110.0,25930000000,-34.8723,15.9322
110.0,25940000000,-29.5596,-97.7390
110.0,25950000000,-28.6012,-176.0182
110.0,25960000000,-31.4494,90.5583
110.0,25970000000,-32.4917,-38.1691
110.0,25980000000,-30.2431,-143.0096
110.0,25990000000,-29.8786,109.9715
110.0,26000000000,-27.2439,10.3279
110.0,26010000000,-26.0830,-64.6724
110.0,26020000000,-29.5911,-113.3273
110.0,26030000000,-33.9240,-80.6644
110.0,26040000000,-26.1454,-96.1511
110.0,26050000000,-24.1669,-135.3542
110.0,26060000000,-25.6887,-165.7814
110.0,26070000000,-26.8464,-179.3546
110.0,26080000000,-25.8026,160.3477
110.0,26090000000,-26.6860,124.1058
110.0,26100000000,-30.2777,84.1410
110.0,26110000000,-36.4542,58.6679
110.0,26120000000,-40.3707,51.8126
110.0,26130000000,-37.9812,-1.8936
110.0,26140000000,-35.4308,-65.4421
110.0,26150000000,-34.1262,-125.2576
110.0,26160000000,-37.9612,-167.1378
110.0,26170000000,-40.5100,-94.1536
110.0,26180000000,-30.7315,-130.1403
110.0,26190000000,-28.3223,175.1879
110.0,26200000000,-31.8637,108.6297
110.0,26210000000,-36.8254,-29.7011
110.0,26220000000,-30.2074,-136.3901
110.0,26230000000,-30.2076,154.7064
110.0,26240000000,-37.5849,27.9953
110.0,26250000000,-28.0493,-95.1373
110.0,26260000000,-24.0635,-155.4043
110.0,26270000000,-25.2558,157.7878
110.0,26280000000,-32.2799,140.0360
110.0,26290000000,-28.5729,-179.4244
110.0,26300000000,-24.1504,148.0919
110.0,26310000000,-25.2332,103.9485
110.0,26320000000,-33.7405,68.4445
110.0,26330000000,-31.4083,159.8148
110.0,26340000000,-25.6350,118.6936
110.0,26350000000,-26.3464,64.9482
110.0,26360000000,-33.1018,5.3200
110.0,26370000000,-43.4521,-164.8406
110.0,26380000000,-41.9129,107.4602
110.0,26390000000,-41.2862,-109.1624
110.0,26400000000,-32.2196,-169.5532
110.0,26410000000,-33.6842,162.9667
110.0,26420000000,-31.4511,-158.6135
110.0,26430000000,-24.6808,173.3552
110.0,26440000000,-23.2199,131.0275
110.0,26450000000,-26.8015,95.0371
110.0,26460000000,-33.0132,113.0637
110.0,26470000000,-28.1815,116.8673
110.0,26480000000,-29.2302,83.4000
110.0,26490000000,-41.3712,79.1545
110.0,26500000000,-31.6735,147.2002
120.0,18000000000,-25.9547,-141.1139
120.0,18010000000,-19.7712,156.3787
120.0,18020000000,-17.7910,111.8406
120.0,18030000000,-18.7200,81.0775
120.0,18040000000,-20.5496,69.8573
120.0,18050000000,-19.7435,62.7244
120.0,18060000000,-19.0262,38.1472
120.0,18070000000,-21.0308,0.6642
120.0,18080000000,-27.6581,-57.2367
120.0,18090000000,-30.3625,166.5865
120.0,18100000000,-25.5473,111.4211
120.0,18110000000,-25.1222,101.2232
120.0,18120000000,-21.6874,98.2501
120.0,18130000000,-18.7587,72.3347
120.0,18140000000,-18.9155,39.8083
120.0,18150000000,-21.8139,10.6524
120.0,18160000000,-26.4965,-9.0622
120.0,18170000000,-35.1740,-28.8201
120.0,18180000000,-37.5584,145.6798
120.0,18190000000,-30.3524,121.5173
120.0,18200000000,-26.5887,127.5100
120.0,18210000000,-20.6150,115.6597
120.0,18220000000,-17.6124,83.9085
120.0,18230000000,-17.7341,48.8745
120.0,18240000000,-20.7134,22.7668
120.0,18250000000,-24.8582,20.5590
120.0,18260000000,-26.4784,20.2172
120.0,18270000000,-31.0561,8.4521
120.0,18280000000,-35.8917,105.0086
120.0,18290000000,-24.7885,107.2452
120.0,18300000000,-20.7326,78.7280
120.0,18310000000,-20.2037,46.2834
120.0,18320000000,-23.9227,26.1727
120.0,18330000000,-24.9738,53.2250
120.0,18340000000,-20.4625,31.3419
120.0,18350000000,-20.6635,-20.1055
120.0,18360000000,-24.4248,-104.0014
120.0,18370000000,-23.1086,155.1508
120.0,18380000000,-21.8138,98.6866
120.0,18390000000,-23.0426,78.9576
120.0,18400000000,-21.6086,77.4759
120.0,18410000000,-19.9879,55.4793
120.0,18420000000,-20.7618,29.5078
120.0,18430000000,-23.7395,9.3600
120.0,18440000000,-30.1815,-7.2998
120.0,18450000000,-37.7711,95.0564
120.0,18460000000,-27.0078,91.6257
120.0,18470000000,-25.6446,80.4013
120.0,18480000000,-23.6120,88.4001
120.0,18490000000,-19.6467,73.2854
120.0,18500000000,-18.2891,44.9531
120.0,18510000000,-19.6797,17.9366
120.0,18520000000,-22.6898,-2.1663
120.0,18530000000,-26.9685,-16.0998
120.0,18540000000,-36.7042,-13.3960
120.0,18550000000,-38.2854,91.0353
120.0,18560000000,-29.6861,123.1392
120.0,18570000000,-21.5974,107.9759
120.0,18580000000,-17.9369,74.4843
120.0,18590000000,-18.0539,39.1417
120.0,18600000000,-21.3248,18.3810
120.0,18610000000,-22.5096,27.0611
120.0,18620000000,-21.0981,6.6985
120.0,18630000000,-23.8513,-39.7049
120.0,18640000000,-31.5429,-144.4408
120.0,18650000000,-24.5121,113.5707
120.0,18660000000,-22.0574,74.4302
120.0,18670000000,-22.6647,53.1447
120.0,18680000000,-22.9964,52.7201
120.0,18690000000,-20.6434,46.2093
120.0,18700000000,-19.3642,15.9931
120.0,18710000000,-21.4149,-29.1806
120.0,18720000000,-28.9224,-107.9779
120.0,18730000000,-26.8634,127.0415
120.0,18740000000,-25.0826,82.3309
120.0,18750000000,-24.9250,80.6798
120.0,18760000000,-21.2895,73.3552
120.0,18770000000,-20.2687,48.2419
120.0,18780000000,-21.7970,30.4096
120.0,18790000000,-22.8214,24.0157
120.0,18800000000,-24.8612,7.1369
120.0,18810000000,-33.1437,16.1638
120.0,18820000000,-27.6497,63.1459
120.0,18830000000,-27.0945,44.1107
120.0,18840000000,-28.8819,89.7175
120.0,18850000000,-20.2910,81.8843
120.0,18860000000,-17.5355,45.3626
120.0,18870000000,-18.7052,10.4705
120.0,18880000000,-22.8365,-13.5887
120.0,18890000000,-27.6430,-19.3236
120.0,18900000000,-33.9618,-22.1959
120.0,18910000000,-43.8009,115.1644
120.0,18920000000,-28.7397,128.7733
120.0,18930000000,-21.4611,107.2395
120.0,18940000000,-18.1864,75.1565
120.0,18950000000,-18.7390,45.6622
120.0,18960000000,-21.0955,41.8018
120.0,18970000000,-18.4910,40.7527
120.0,18980000000,-17.4067,7.6289
120.0,18990000000,-21.4967,-38.7126
120.0,19000000000,-41.8898,173.4466
120.0,19010000000,-24.2386,62.6422
120.0,19020000000,-25.3189,32.8992
120.0,19030000000,-26.2515,62.2388
120.0,19040000000,-20.9684,51.7851
120.0,19050000000,-20.3849,25.7031
120.0,19060000000,-22.1310,10.5319
120.0,19070000000,-23.3034,-3.5420
120.0,19080000000,-28.0387,-29.7615
120.0,19090000000,-37.6867,89.5042
120.0,19100000000,-26.7451,68.1608
120.0,19110000000,-26.9262,57.3400
120.0,19120000000,-23.8607,73.3273
120.0,19130000000,-20.1605,55.6194
120.0,19140000000,-20.0627,30.7397
120.0,19150000000,-21.6819,17.3812
120.0,19160000000,-23.1523,11.5917
120.0,19170000000,-25.9697,10.6637
120.0,19180000000,-25.9356,26.4087
120.0,19190000000,-25.7894,15.1526
120.0,19200000000,-32.4817,60.5015
120.0,19210000000,-20.5038,74.6688
120.0,19220000000,-16.5980,34.0120
120.0,19230000000,-17.7254,-7.4058
120.0,19240000000,-24.7475,-25.0531
120.0,19250000000,-22.7512,10.8648
120.0,19260000000,-19.8520,-26.7622
120.0,19270000000,-22.9754,-84.6265
120.0,19280000000,-29.9721,-177.0481
120.0,19290000000,-31.7452,98.6507
120.0,19300000000,-28.6465,108.6617
120.0,19310000000,-21.9581,87.5243
120.0,19320000000,-20.1238,54.7829
120.0,19330000000,-20.6816,32.9261
120.0,19340000000,-20.9624,17.0923
120.0,19350000000,-23.0995,-11.5891
120.0,19360000000,-36.4102,-34.4242
120.0,19370000000,-26.2748,74.3301
120.0,19380000000,-23.1868,42.0679
120.0,19390000000,-25.5068,38.4804
120.0,19400000000,-22.1560,47.5249
120.0,19410000000,-20.1129,22.1281
120.0,19420000000,-22.6244,0.9126
120.0,19430000000,-24.4889,9.3563
120.0,19440000000,-23.2465,-5.0484
120.0,19450000000,-28.5778,-31.7679
120.0,19460000000,-32.1082,50.9326
120.0,19470000000,-26.7834,27.2708
120.0,19480000000,-32.0141,44.8331
120.0,19490000000,-22.0182,65.8897
120.0,19500000000,-18.5185,23.1994
120.0,19510000000,-20.8096,-24.5163
120.0,19520000000,-35.5820,-35.5188
120.0,19530000000,-24.9559,30.7480
120.0,19540000000,-24.7957,-24.8482
120.0,19550000000,-34.6441,-155.9611
120.0,19560000000,-23.1788,89.4156
120.0,19570000000,-21.1391,46.6893
120.0,19580000000,-22.4510,29.7013
120.0,19590000000,-21.5527,24.3680
120.0,19600000000,-21.5404,5.5328
120.0,19610000000,-23.4851,-4.7569
120.0,19620000000,-23.3219,-15.3603
120.0,19630000000,-25.8009,-55.3585
120.0,19640000000,-33.9300,169.8072
120.0,19650000000,-25.0095,71.0144
120.0,19660000000,-25.9778,27.4302
120.0,19670000000,-28.1819,71.3386
120.0,19680000000,-20.1874,56.0220
120.0,19690000000,-19.0316,16.1013
120.0,19700000000,-22.7702,-9.6674
120.0,19710000000,-24.8306,5.3416
120.0,19720000000,-24.4856,-14.9224
120.0,19730000000,-36.7097,-19.7059
120.0,19740000000,-24.4078,51.0253
120.0,19750000000,-21.9143,5.8974
120.0,19760000000,-30.0540,-30.2536
120.0,19770000000,-25.3720,57.4709
120.0,19780000000,-20.5981,12.2979
120.0,19790000000,-24.8901,-36.6868
120.0,19800000000,-32.5113,63.1699
120.0,19810000000,-22.4096,21.4278
120.0,19820000000,-24.8644,-35.0876
120.0,19830000000,-33.8488,145.8293
120.0,19840000000,-21.9642,67.8346
120.0,19850000000,-20.5066,28.1362
120.0,19860000000,-22.0041,9.6552
120.0,19870000000,-22.8592,-0.4925
120.0,19880000000,-25.2636,-10.5008
120.0,19890000000,-26.1271,6.1271
120.0,19900000000,-24.5681,-10.7506
120.0,19910000000,-32.2214,-48.1334
120.0,19920000000,-27.4230,75.5816
120.0,19930000000,-21.5751,32.7577
120.0,19940000000,-24.0995,3.1922
120.0,19950000000,-24.3312,34.9435
120.0,19960000000,-18.7594,12.9107
120.0,19970000000,-18.9190,-29.2797
120.0,19980000000,-24.8699,-61.7799
120.0,19990000000,-28.3361,-27.8066
120.0,20000000000,-26.9505,-65.2995
120.0,20010000000,-31.4014,174.4866
120.0,20020000000,-25.0939,68.7309
120.0,20030000000,-26.4040,14.9896
120.0,20040000000,-30.9401,77.6580
120.0,20050000000,-20.7348,54.3717
120.0,20060000000,-19.5907,8.2064
120.0,20070000000,-25.5515,-24.9372
120.0,20080000000,-27.2462,40.9182
120.0,20090000000,-21.7535,15.6188
120.0,20100000000,-23.8717,-14.4983
120.0,20110000000,-29.2760,8.4710
120.0,20120000000,-24.5525,26.4205
120.0,20130000000,-22.2215,11.5428
120.0,20140000000,-21.6121,-7.3702
120.0,20150000000,-23.9062,-29.2416
120.0,20160000000,-29.1402,-11.0859
120.0,20170000000,-23.8617,-1.0541
120.0,20180000000,-23.6051,-41.9756
120.0,20190000000,-36.1405,-127.5212
120.0,20200000000,-24.4670,59.3449
120.0,20210000000,-21.0864,5.3273
120.0,20220000000,-25.3580,-34.4453
120.0,20230000000,-30.1979,18.8642
120.0,20240000000,-23.8279,-1.4891
120.0,20250000000,-27.3219,-43.3965
120.0,20260000000,-34.6953,59.9322
120.0,20270000000,-24.7020,28.3334
120.0,20280000000,-26.7845,-1.7577
120.0,20290000000,-27.7855,44.0002
120.0,20300000000,-21.1729,30.7965
120.0,20310000000,-20.3039,1.6388
120.0,20320000000,-21.7215,-10.1888
120.0,20330000000,-20.8486,-15.9950
120.0,20340000000,-20.7412,-44.2008
120.0,20350000000,-25.0226,-83.5515
120.0,20360000000,-44.6894,151.7831
120.0,20370000000,-26.9114,38.2303
120.0,20380000000,-24.5448,6.3389
120.0,20390000000,-26.2485,-8.2496
120.0,20400000000,-26.6756,9.9631
120.0,20410000000,-22.8880,4.8648
120.0,20420000000,-22.2426,-22.9283
120.0,20430000000,-26.4891,-42.2821
120.0,20440000000,-27.8238,-3.1140
120.0,20450000000,-23.6482,-22.2093
120.0,20460000000,-26.7644,-68.7957
120.0,20470000000,-33.6970,97.9538
120.0,20480000000,-21.6516,33.3972
120.0,20490000000,-20.0482,-13.8355
120.0,20500000000,-24.0949,-50.0085
120.0,20510000000,-30.4985,-8.2769
120.0,20520000000,-23.6944,-9.6814
120.0,20530000000,-24.1033,-44.9230
120.0,20540000000,-32.3600,-56.7497
120.0,20550000000,-28.9694,9.3375
120.0,20560000000,-25.7368,-13.4232
120.0,20570000000,-27.9897,-23.7727
120.0,20580000000,-26.8478,-6.8730
120.0,20590000000,-24.6261,-24.1957
120.0,20600000000,-27.4641,-47.2505
120.0,20610000000,-31.3558,-15.8652
120.0,20620000000,-26.6599,-17.3332
120.0,20630000000,-29.0521,-49.2428
120.0,20640000000,-36.1836,39.9716
120.0,20650000000,-23.8943,22.7432
120.0,20660000000,-21.9519,-14.4320
120.0,20670000000,-24.9234,-36.9550
120.0,20680000000,-25.7433,-18.4209
120.0,20690000000,-22.0939,-33.4198
120.0,20700000000,-22.4367,-71.2353
120.0,20710000000,-28.2558,-117.7539
120.0,20720000000,-39.7217,57.6491
120.0,20730000000,-28.3398,-7.4901
120.0,20740000000,-29.6949,-52.9059
120.0,20750000000,-51.7031,92.2731
120.0,20760000000,-26.6377,36.9688
120.0,20770000000,-23.5081,-7.7461
120.0,20780000000,-26.8560,-47.1948
120.0,20790000000,-34.0688,0.9000
120.0,20800000000,-25.0235,-6.0234
120.0,20810000000,-25.4998,-54.6148
120.0,20820000000,-39.4389,-161.7318
120.0,20830000000,-25.3505,44.3211
120.0,20840000000,-22.3469,-5.2927
120.0,20850000000,-25.6206,-35.8409
120.0,20860000000,-27.3868,-15.0423
120.0,20870000000,-24.1105,-32.0397
120.0,20880000000,-27.3123,-65.5638
120.0,20890000000,-35.2642,-18.3960
120.0,20900000000,-27.3831,-21.1869
120.0,20910000000,-30.3291,-55.7170
120.0,20920000000,-34.2395,27.0674
120.0,20930000000,-25.3641,1.3700
120.0,20940000000,-25.3431,-36.5468
120.0,20950000000,-30.9268,-42.9370
120.0,20960000000,-29.0898,-17.9404
120.0,20970000000,-28.0071,-44.3941
120.0,20980000000,-34.6313,-80.1942
120.0,20990000000,-35.3764,87.8375
120.0,21000000000,-25.1060,51.6142
120.0,21010000000,-21.3354,15.8409
120.0,21020000000,-21.5012,-17.7215
120.0,21030000000,-25.5381,-23.5364
120.0,21040000000,-22.0576,-7.0510
120.0,21050000000,-18.7684,-40.7737
120.0,21060000000,-20.4778,-87.5370
120.0,21070000000,-31.2047,-134.4789
120.0,21080000000,-28.7985,-27.2760
120.0,21090000000,-25.9323,-88.2703
120.0,21100000000,-30.8672,159.4493
120.0,21110000000,-25.1971,41.2218
120.0,21120000000,-23.9673,-21.1778
120.0,21130000000,-30.5346,-49.3439
120.0,21140000000,-28.1078,-2.0241
120.0,21150000000,-24.8238,-40.0548
120.0,21160000000,-29.6107,-84.1266
120.0,21170000000,-39.8211,11.8090
120.0,21180000000,-32.1972,-6.5891
120.0,21190000000,-33.6458,25.1720
120.0,21200000000,-24.9431,21.8126
120.0,21210000000,-22.5927,-13.7033
120.0,21220000000,-24.8894,-39.5204
120.0,21230000000,-26.9025,-33.5018
120.0,21240000000,-25.7231,-40.2344
120.0,21250000000,-27.7117,-52.9907
120.0,21260000000,-28.8950,-47.6025
120.0,21270000000,-30.4722,-61.9004
120.0,21280000000,-36.0132,9.2146
120.0,21290000000,-24.6526,-2.1041
120.0,21300000000,-22.8675,-47.4035
120.0,21310000000,-28.6870,-82.0268
120.0,21320000000,-28.2313,-22.8888
120.0,21330000000,-22.5363,-69.5098
120.0,21340000000,-23.1721,-144.7990
120.0,21350000000,-23.8736,110.4667
120.0,21360000000,-22.6231,24.2544
120.0,21370000000,-27.1856,-37.7338
120.0,21380000000,-31.1012,53.2518
120.0,21390000000,-21.2727,12.0680
120.0,21400000000,-20.6089,-34.4091
120.0,21410000000,-24.6124,-61.1223
120.0,21420000000,-25.6539,-50.8048
120.0,21430000000,-24.6624,-79.0909
120.0,21440000000,-30.1168,-131.3364
120.0,21450000000,-39.5410,55.4365
120.0,21460000000,-32.2028,5.0999
120.0,21470000000,-28.8826,14.4926
120.0,21480000000,-23.5416,-9.1172
120.0,21490000000,-22.5943,-46.8361
120.0,21500000000,-25.7342,-73.3834
120.0,21510000000,-27.9720,-75.4405
120.0,21520000000,-28.5296,-102.8926
120.0,21530000000,-37.6487,-167.4863
120.0,21540000000,-37.5515,16.4643
120.0,21550000000,-53.3865,18.6275
120.0,21560000000,-26.4432,60.2064
120.0,21570000000,-20.5392,4.6727
120.0,21580000000,-20.6433,-50.4443
120.0,21590000000,-28.2249,-96.9323
120.0,21600000000,-27.5151,-17.1356
120.0,21610000000,-21.8987,-70.8157
120.0,21620000000,-23.3920,-147.0458
120.0,21630000000,-26.2715,101.7618
120.0,21640000000,-25.2054,0.5013
120.0,21650000000,-31.3571,-77.5039
120.0,21660000000,-30.3718,60.0773
120.0,21670000000,-22.8414,-7.0902
120.0,21680000000,-23.3171,-64.3184
120.0,21690000000,-30.2948,-113.1214
120.0,21700000000,-41.6530,-83.7621
120.0,21710000000,-47.9340,-173.4395
120.0,21720000000,-30.3086,58.7208
120.0,21730000000,-26.7870,8.4020
120.0,21740000000,-29.8558,-10.3615
120.0,21750000000,-25.6072,7.7226
120.0,21760000000,-21.8125,-27.9174
120.0,21770000000,-23.3239,-71.1534
120.0,21780000000,-28.9535,-80.4084
120.0,21790000000,-26.0933,-78.9688
120.0,21800000000,-25.3159,-141.3600
120.0,21810000000,-26.6105,123.0612
120.0,21820000000,-26.3295,30.5678
120.0,21830000000,-31.5221,-19.3045
120.0,21840000000,-27.9033,28.2054
120.0,21850000000,-21.4747,-23.9465
120.0,21860000000,-21.5072,-89.2343
120.0,21870000000,-27.4428,-174.7318
120.0,21880000000,-30.9091,16.6262
120.0,21890000000,-25.2750,-97.9554
120.0,21900000000,-22.5143,162.8837
120.0,21910000000,-20.5908,82.0920
120.0,21920000000,-22.1828,22.1337
120.0,21930000000,-27.2848,12.1981
120.0,21940000000,-22.2918,16.7957
120.0,21950000000,-20.0469,-25.0095
120.0,21960000000,-22.1739,-67.2648
120.0,21970000000,-26.8965,-88.6124
120.0,21980000000,-29.2683,-109.4650
120.0,21990000000,-33.7270,173.3300
120.0,22000000000,-32.2697,45.9814
120.0,22010000000,-33.6611,-23.9211
120.0,22020000000,-35.4202,77.4025
120.0,22030000000,-24.7936,22.6591
120.0,22040000000,-23.7403,-36.0398
120.0,22050000000,-30.8999,-95.2225
120.0,22060000000,-34.8556,18.8767
120.0,22070000000,-29.6014,-53.4088
120.0,22080000000,-32.6800,168.2607
120.0,22090000000,-23.8672,62.0437
120.0,22100000000,-22.1796,-0.0844
120.0,22110000000,-27.2555,-36.2038
120.0,22120000000,-25.6575,3.6573
120.0,22130000000,-20.8007,-37.0380
120.0,22140000000,-22.1059,-95.3437
120.0,22150000000,-32.0429,-172.1583
120.0,22160000000,-31.5677,-9.4788
120.0,22170000000,-30.5496,-105.1835
120.0,22180000000,-28.5500,111.5417
120.0,22190000000,-22.2184,29.2634
120.0,22200000000,-21.3473,-25.2205
120.0,22210000000,-24.1523,-60.1643
120.0,22220000000,-25.5619,-65.2534
120.0,22230000000,-24.4527,-86.4590
120.0,22240000000,-25.1604,-121.3153
120.0,22250000000,-25.5884,-152.9223
120.0,22260000000,-24.1183,160.9000
120.0,22270000000,-22.4036,102.6894
120.0,22280000000,-22.6474,50.1881
120.0,22290000000,-25.2959,22.2057
120.0,22300000000,-23.1372,20.8047
120.0,22310000000,-19.7900,-14.5660
120.0,22320000000,-20.1435,-64.5805
120.0,22330000000,-25.1853,-114.2277
120.0,22340000000,-39.7001,-89.2557
120.0,22350000000,-30.4663,-87.2875
120.0,22360000000,-31.9151,-165.8975
120.0,22370000000,-32.7656,69.8669
120.0,22380000000,-32.0969,-5.8854
120.0,22390000000,-38.2190,9.7858
120.0,22400000000,-27.1289,3.4556
120.0,22410000000,-23.5601,-52.3737
120.0,22420000000,-24.5848,-117.9662
120.0,22430000000,-28.8044,164.1797
120.0,22440000000,-34.7678,72.7969
120.0,22450000000,-43.0894,72.9712
120.0,22460000000,-29.7025,71.3681
120.0,22470000000,-24.9467,17.8041
120.0,22480000000,-24.2111,-31.7086
120.0,22490000000,-26.7947,-73.7215
120.0,22500000000,-31.1559,-100.3299
120.0,22510000000,-33.3568,-107.6817
120.0,22520000000,-32.1516,-136.2935
120.0,22530000000,-29.2890,170.9059
120.0,22540000000,-26.0222,113.3848
120.0,22550000000,-23.8463,58.2001
120.0,22560000000,-23.8151,10.1436
120.0,22570000000,-26.3274,-23.6287
120.0,22580000000,-27.0820,-32.5066
120.0,22590000000,-24.2723,-59.7189
120.0,22600000000,-23.2302,-111.5644
120.0,22610000000,-23.9808,-171.6696
120.0,22620000000,-26.3218,132.1224
120.0,22630000000,-28.6058,102.4095
120.0,22640000000,-25.6429,88.8305
120.0,22650000000,-22.4020,50.3136
120.0,22660000000,-21.6468,6.6930
120.0,22670000000,-23.3902,-29.2017
120.0,22680000000,-25.3286,-51.0980
120.0,22690000000,-25.1061,-77.9113
120.0,22700000000,-25.9970,-124.6858
120.0,22710000000,-28.9264,174.1498
120.0,22720000000,-33.5382,123.4513
120.0,22730000000,-33.1549,114.9583
120.0,22740000000,-26.7153,78.3413
120.0,22750000000,-23.9731,26.3883
120.0,22760000000,-24.4025,-28.5779
120.0,22770000000,-28.0954,-79.0036
120.0,22780000000,-34.9348,-117.3113
120.0,22790000000,-35.9987,-146.8878
120.0,22800000000,-31.1308,157.0285
120.0,22810000000,-26.9827,103.7473
120.0,22820000000,-24.6344,65.4778
120.0,22830000000,-23.3348,33.1754
120.0,22840000000,-22.9012,-0.3966
120.0,22850000000,-24.7064,-30.3792
120.0,22860000000,-27.9831,-40.0817
120.0,22870000000,-26.1979,-47.7516
120.0,22880000000,-25.2556,-90.4754
120.0,22890000000,-27.4199,-161.3109
120.0,22900000000,-28.7314,108.7018
120.0,22910000000,-28.7645,42.8417
120.0,22920000000,-28.4092,24.1563
120.0,22930000000,-24.3498,4.1692
120.0,22940000000,-22.1231,-40.2555
120.0,22950000000,-23.1520,-88.0899
120.0,22960000000,-27.6118,-127.2190
120.0,22970000000,-29.9544,-140.8998
120.0,22980000000,-27.0581,178.3450
120.0,22990000000,-25.1342,115.5897
120.0,23000000000,-25.0590,63.1211
120.0,23010000000,-26.7483,41.6782
120.0,23020000000,-23.3193,31.7336
120.0,23030000000,-20.0645,-5.1836
120.0,23040000000,-20.1192,-50.0225
120.0,23050000000,-23.0990,-90.1084
120.0,23060000000,-27.4914,-108.3202
120.0,23070000000,-28.8733,-131.2450
120.0,23080000000,-30.0243,165.0627
120.0,23090000000,-29.8093,80.7941
120.0,23100000000,-27.8564,24.4836
120.0,23110000000,-26.3159,-2.9802
120.0,23120000000,-24.0664,-33.0425
120.0,23130000000,-23.3394,-70.3572
120.0,23140000000,-25.4232,-101.7936
120.0,23150000000,-26.5591,-116.0856
120.0,23160000000,-24.1686,-147.0244
120.0,23170000000,-23.1097,157.8266
120.0,23180000000,-23.4698,95.5068
120.0,23190000000,-25.9446,45.8516
120.0,23200000000,-28.4899,32.7894
120.0,23210000000,-24.5806,19.2589
120.0,23220000000,-22.6147,-18.9533
120.0,23230000000,-23.7446,-57.9603
120.0,23240000000,-26.1999,-82.3151
120.0,23250000000,-27.7157,-109.9078
120.0,23260000000,-30.7748,-177.3217
120.0,23270000000,-30.1344,68.9795
120.0,23280000000,-26.3944,-5.3658
120.0,23290000000,-27.7669,-45.2477
120.0,23300000000,-28.3823,-38.8620
120.0,23310000000,-23.2490,-60.6692
120.0,23320000000,-21.9011,-105.5436
120.0,23330000000,-24.3237,-152.2371
120.0,23340000000,-29.3378,-173.5673
120.0,23350000000,-27.8314,-179.2455
120.0,23360000000,-24.8556,131.0879
120.0,23370000000,-23.7373,75.3810
120.0,23380000000,-23.9112,30.7941
120.0,23390000000,-23.0347,0.8143
120.0,23400000000,-21.2564,-33.5446
120.0,23410000000,-21.0205,-77.8583
120.0,23420000000,-23.1631,-120.7019
120.0,23430000000,-26.9932,-148.3694
120.0,23440000000,-27.1852,-173.7675
120.0,23450000000,-25.9648,131.9471
120.0,23460000000,-25.6879,63.9476
120.0,23470000000,-26.9737,8.1674
120.0,23480000000,-29.2410,-8.0883
120.0,23490000000,-25.1068,-22.3325
120.0,23500000000,-22.3316,-65.2434
120.0,23510000000,-23.1063,-112.7058
120.0,23520000000,-25.9930,-149.3298
120.0,23530000000,-26.6413,-171.4772
120.0,23540000000,-25.0871,139.6919
120.0,23550000000,-24.4522,75.1180
120.0,23560000000,-26.3420,12.8615
120.0,23570000000,-31.4983,-15.6793
120.0,23580000000,-27.4351,-6.8036
120.0,23590000000,-23.4102,-56.8933
120.0,23600000000,-23.4820,-119.9195
120.0,23610000000,-27.4957,172.3561
120.0,23620000000,-38.7353,109.2981
120.0,23630000000,-34.6354,166.6163
120.0,23640000000,-27.6226,96.5235
120.0,23650000000,-25.2027,29.3837
120.0,23660000000,-26.4255,-23.9714
120.0,23670000000,-29.0969,-51.2033
120.0,23680000000,-27.2992,-74.2169
120.0,23690000000,-26.0261,-125.6694
120.0,23700000000,-26.9546,175.5921
120.0,23710000000,-29.4746,142.3531
120.0,23720000000,-25.9591,130.2971
120.0,23730000000,-21.3004,88.5105
120.0,23740000000,-19.8804,40.9315
120.0,23750000000,-21.2886,1.2555
120.0,23760000000,-23.1753,-16.5792
120.0,23770000000,-22.4343,-37.0617
120.0,23780000000,-23.2226,-77.7854
120.0,23790000000,-28.3318,-118.9330
120.0,23800000000,-35.1518,-119.5754
120.0,23810000000,-31.6760,-162.9982
120.0,23820000000,-27.4680,111.4591
120.0,23830000000,-24.8328,39.5167
120.0,23840000000,-26.7077,-11.1550
120.0,23850000000,-30.5920,-3.1399
120.0,23860000000,-24.3528,-18.6633
120.0,23870000000,-22.6912,-74.6795
120.0,23880000000,-24.9392,-148.0074
120.0,23890000000,-27.7547,122.3164
120.0,23900000000,-29.7768,56.5720
120.0,23910000000,-29.0301,53.7357
120.0,23920000000,-23.5615,29.4278
120.0,23930000000,-21.8503,-11.1760
120.0,23940000000,-23.3429,-41.8736
