Angle_deg,Frequency_Hz,Magnitude_dB,Phase_deg
10.0,8380000000,-80.8776,165.8604
10.0,8390000000,-69.3811,-20.9876
10.0,8400000000,-62.1405,-1.7447
10.0,8410000000,-75.3154,21.3735
10.0,8420000000,-63.6240,8.7641
10.0,8430000000,-72.7806,-114.9200
10.0,8440000000,-73.2220,67.2176
10.0,8450000000,-62.7785,24.9491
10.0,8460000000,-62.8615,160.6547
10.0,8470000000,-58.0556,-61.9070
10.0,8480000000,-60.5276,-136.2083
10.0,8490000000,-62.3167,-15.3876
10.0,8500000000,-64.5343,48.9667
10.0,8510000000,-88.1299,148.8364
10.0,8520000000,-57.9528,47.2321
10.0,8530000000,-67.6106,54.9018
10.0,8540000000,-61.8905,-139.8398
10.0,8550000000,-67.2687,-50.4701
10.0,8560000000,-62.7021,-178.4184
10.0,8570000000,-80.2039,-50.6479
10.0,8580000000,-62.4544,17.6058
10.0,8590000000,-64.7352,-64.6411
10.0,8600000000,-65.8832,150.1042
10.0,8610000000,-73.7727,-48.1915
10.0,8620000000,-59.3521,26.5175
10.0,8630000000,-67.3614,2.1727
10.0,8640000000,-62.8485,-158.9872
10.0,8650000000,-73.0061,-121.3872
10.0,8660000000,-63.8466,-123.7068
10.0,8670000000,-60.7962,-176.0799
10.0,8680000000,-62.4305,71.9938
10.0,8690000000,-61.1083,52.3506
10.0,8700000000,-63.5608,-83.2641
10.0,8710000000,-63.9587,14.1673
10.0,8720000000,-61.4481,-176.4782
10.0,8730000000,-63.9192,72.0435
10.0,8740000000,-60.6677,-89.1331
10.0,8750000000,-66.5669,15.9097
10.0,8760000000,-58.0072,-15.7244
10.0,8770000000,-70.1150,-24.2697
10.0,8780000000,-70.6185,-0.7246
10.0,8790000000,-64.6487,-155.9087
10.0,8800000000,-61.8211,171.5233
10.0,8810000000,-59.6628,126.4250
10.0,8820000000,-67.6735,30.9305
10.0,8830000000,-73.7088,-6.7284
10.0,8840000000,-61.1157,35.4488
10.0,8850000000,-64.3581,84.6575
10.0,8860000000,-62.5616,95.9965
10.0,8870000000,-70.0382,35.1247
10.0,8880000000,-69.3884,176.7135
10.0,8890000000,-75.7377,-57.9367
10.0,8900000000,-65.0260,-89.0088
10.0,8910000000,-59.9417,12.2174
10.0,8920000000,-67.7767,177.2133
10.0,8930000000,-62.4258,32.9904
10.0,8940000000,-62.7980,-90.3407
10.0,8950000000,-69.9155,159.2206
10.0,8960000000,-67.7980,163.1839
10.0,8970000000,-66.8881,5.0775
10.0,8980000000,-74.9130,57.8479
10.0,8990000000,-61.9599,45.1610
10.0,9000000000,-61.1996,-2.5071
10.0,9010000000,-66.6539,2.1289
10.0,9020000000,-57.3963,146.1766
10.0,9030000000,-64.4801,-80.9032
10.0,9040000000,-65.7263,24.7028
10.0,9050000000,-71.2766,-73.1824
10.0,9060000000,-61.7562,4.7118
10.0,9070000000,-59.0018,-35.8236
10.0,9080000000,-73.2160,165.7246
10.0,9090000000,-60.4743,40.7296
10.0,9100000000,-78.9528,118.7053
10.0,9110000000,-69.8682,175.8885
10.0,9120000000,-65.3033,152.0548
10.0,9130000000,-70.1082,132.1132
10.0,9140000000,-68.2516,-88.8730
10.0,9150000000,-60.7201,-30.7441
10.0,9160000000,-60.3264,-18.7141
10.0,9170000000,-70.5309,-69.2489
10.0,9180000000,-65.3271,-29.8389
10.0,9190000000,-66.2485,135.2745
10.0,9200000000,-61.4673,-10.4793
10.0,9210000000,-55.6596,-108.4624
10.0,9220000000,-58.6413,19.6156
10.0,9230000000,-65.7423,-161.4432
10.0,9240000000,-66.2982,142.9829
10.0,9250000000,-63.7532,-100.8262
